load,apparent_temperature,temperature,humidity,dew_point,wind_speed,cloud_cover,hour,day,month,dayofweek,is_weekend
1378.9069,26.922,26.69625,0.648375,18.41175,1.388625,0.1995,6,19,5,6,1
1333.0216,26.88,26.628,0.6615,18.6795,1.6065,0.1995,7,19,5,6,1
1383.483,27.428625,26.971875,0.653625,18.818625,1.659,0.17325,7,19,5,6,1
1374.3701,27.97725,27.31575,0.64575,18.95775,1.7115,0.147,7,19,5,6,1
1380.6672,28.525875,27.659625,0.637875,19.096875,1.764,0.12075,7,19,5,6,1
1390.4307,29.0745,28.0035,0.63,19.236,1.8165,0.0945,8,19,5,6,1
1441.513,29.476125,28.51275,0.606375,18.9735,2.03175,0.070875,8,19,5,6,1
1466.39,29.87775,29.022,0.58275,18.711,2.247,0.04725,8,19,5,6,1
1461.851,30.279375,29.53125,0.559125,18.4485,2.46225,0.023625,8,19,5,6,1
1486.4015,30.681,30.0405,0.5355,18.186,2.6775,0.0,9,19,5,6,1
1469.0702,31.122,30.526125,0.51975,18.125625,2.9715,0.0,9,19,5,6,1
1512.9781,31.563,31.01175,0.504,18.06525,3.2655,0.0,9,19,5,6,1
1512.9781,32.004,31.497375,0.48825,18.004875,3.5595,0.0,9,19,5,6,1
1539.0826,32.445,31.983,0.4725,17.9445,3.8535,0.0,10,19,5,6,1
1543.5576,32.899125,32.421375,0.462,17.957625,4.018875,0.0,10,19,5,6,1
1564.9437,33.35325,32.85975,0.4515,17.97075,4.18425,0.0,10,19,5,6,1
1558.6304,33.807375,33.298125,0.441,17.983875,4.349625,0.0,10,19,5,6,1
1566.0682,34.2615,33.7365,0.4305,17.997,4.515,0.0,11,19,5,6,1
1566.0682,34.461,33.980625,0.422625,17.878875,4.38375,0.0,11,19,5,6,1
1546.0253,34.6605,34.22475,0.41475,17.76075,4.2525,0.0,11,19,5,6,1
1546.0253,34.86,34.468875,0.406875,17.642625,4.12125,0.0,11,19,5,6,1
1546.3395,35.0595,34.713,0.399,17.5245,3.99,0.0,12,19,5,6,1
1543.3802,35.046375,34.7865,0.391125,17.275125,3.93225,0.0,12,19,5,6,1
1543.3802,35.03325,34.86,0.38325,17.02575,3.8745,0.0,12,19,5,6,1
1543.7216,35.020125,34.9335,0.375375,16.776375,3.81675,0.0,12,19,5,6,1
1533.1996,35.007,35.007,0.3675,16.527,3.759,0.0,13,19,5,6,1
1510.2247,35.209125,35.209125,0.354375,16.078125,3.987375,0.023625,13,19,5,6,1
1487.353,35.41125,35.41125,0.34125,15.62925,4.21575,0.04725,13,19,5,6,1
1508.7697,35.613375,35.613375,0.328125,15.180375,4.444125,0.070875,13,19,5,6,1
1528.9248,35.8155,35.8155,0.315,14.7315,4.6725,0.0945,14,19,5,6,1
1520.8745,36.057,36.057,0.3045,14.3535,4.73025,0.12075,14,19,5,6,1
1529.8757,36.2985,36.2985,0.294,13.9755,4.788,0.147,14,19,5,6,1
1525.1794,36.54,36.54,0.2835,13.5975,4.84575,0.17325,14,19,5,6,1
1535.5328,36.7815,36.7815,0.273,13.2195,4.9035,0.1995,15,19,5,6,1
1535.5328,36.9075,36.9075,0.26775,13.01475,4.858875,0.17325,15,19,5,6,1
1538.8348,37.0335,37.0335,0.2625,12.81,4.81425,0.147,15,19,5,6,1
1538.8348,37.1595,37.1595,0.25725,12.60525,4.769625,0.12075,15,19,5,6,1
1526.0865,37.2855,37.2855,0.252,12.4005,4.725,0.0945,16,19,5,6,1
1556.6573,37.372125,37.372125,0.24675,12.19575,4.7145,0.070875,16,19,5,6,1
1534.8107,37.45875,37.45875,0.2415,11.991,4.704,0.04725,16,19,5,6,1
1528.5531,37.545375,37.545375,0.23625,11.78625,4.6935,0.023625,16,19,5,6,1
1565.2054,37.632,37.632,0.231,11.5815,4.683,0.0,17,19,5,6,1
1565.4232,37.597875,37.597875,0.228375,11.319,4.522875,0.0,17,19,5,6,1
1562.0978,37.56375,37.56375,0.22575,11.0565,4.36275,0.0,17,19,5,6,1
1549.2004,37.529625,37.529625,0.223125,10.794,4.202625,0.0,17,19,5,6,1
1571.7998,37.4955,37.4955,0.2205,10.5315,4.0425,0.0,18,19,5,6,1
1568.6536,37.398375,37.398375,0.2205,10.513125,3.871875,0.0,18,19,5,6,1
1537.2993,37.30125,37.30125,0.2205,10.49475,3.70125,0.0,18,19,5,6,1
1538.0085,37.204125,37.204125,0.2205,10.476375,3.530625,0.0,18,19,5,6,1
1605.6752,37.107,37.107,0.2205,10.458,3.36,0.0,19,19,5,6,1
1599.0104,36.855,36.855,0.228375,10.73625,3.205125,0.0,19,19,5,6,1
1575.1654,36.603,36.603,0.23625,11.0145,3.05025,0.0,19,19,5,6,1
1577.18,36.351,36.351,0.244125,11.29275,2.895375,0.0,19,19,5,6,1
1723.278,36.099,36.099,0.252,11.571,2.7405,0.0,20,19,5,6,1
1748.3533,35.9205,35.9205,0.259875,11.862375,2.57775,0.0,20,19,5,6,1
1729.6409,35.742,35.742,0.26775,12.15375,2.415,0.0,20,19,5,6,1
1713.1726,35.5635,35.5635,0.275625,12.445125,2.25225,0.0,20,19,5,6,1
1861.1079,35.385,35.385,0.2835,12.7365,2.0895,0.0,21,19,5,6,1
1815.5405,35.340375,35.340375,0.28875,12.9885,1.83225,0.0,21,19,5,6,1
1815.5405,35.29575,35.29575,0.294,13.2405,1.575,0.0,21,19,5,6,1
1815.5405,35.251125,35.251125,0.29925,13.4925,1.31775,0.0,21,19,5,6,1
2068.0032,35.2065,35.2065,0.3045,13.7445,1.0605,0.0,22,19,5,6,1
2150.163,34.993875,34.993875,0.312375,13.930875,0.819,0.0,22,19,5,6,1
2155.542,34.78125,34.78125,0.32025,14.11725,0.5775,0.0,22,19,5,6,1
2092.5217,34.568625,34.568625,0.328125,14.303625,0.336,0.0,22,19,5,6,1
2163.231,34.356,34.356,0.336,14.49,0.0945,0.0,23,19,5,6,1
1953.4753,31.7625,30.7965,0.399,14.7,2.163,0.1995,23,19,5,6,1
1914.448,31.5,30.6075,0.399,14.7,2.163,0.2205,23,19,5,6,1
1880.8549,31.5,30.429,0.399,14.7,2.163,0.231,23,19,5,6,1
2522.6157,35.532,32.2245,0.609,22.701,4.431,0.7875,0,15,7,0,0
2475.306,35.146125,31.8465,0.627375,22.813875,4.4625,0.7875,0,15,7,0,0
2460.9846,34.76025,31.4685,0.64575,22.92675,4.494,0.7875,0,15,7,0,0
2372.9312,34.374375,31.0905,0.664125,23.039625,4.5255,0.7875,0,15,7,0,0
2237.942,33.9885,30.7125,0.6825,23.1525,4.557,0.7875,1,15,7,0,0
2235.308,33.6525,30.468375,0.693,23.134125,4.507125,0.7875,1,15,7,0,0
2193.6663,33.3165,30.22425,0.7035,23.11575,4.45725,0.7875,1,15,7,0,0
2123.2737,32.9805,29.980125,0.714,23.097375,4.407375,0.7875,1,15,7,0,0
2035.6035,32.6445,29.736,0.7245,23.079,4.3575,0.7875,2,15,7,0,0
2022.8417,32.6445,29.74125,0.721875,23.0685,4.19475,0.7875,2,15,7,0,0
2022.8417,32.6445,29.7465,0.71925,23.058,4.032,0.7875,2,15,7,0,0
2022.8417,32.6445,29.75175,0.716625,23.0475,3.86925,0.7875,2,15,7,0,0
2002.452,32.6445,29.757,0.714,23.037,3.7065,0.7875,3,15,7,0,0
2002.452,32.6445,29.757,0.714,23.034375,3.698625,0.7875,3,15,7,0,0
2002.452,32.6445,29.757,0.714,23.03175,3.69075,0.7875,3,15,7,0,0
2002.452,32.6445,29.757,0.714,23.029125,3.682875,0.7875,3,15,7,0,0
1959.4749,32.6445,29.757,0.714,23.0265,3.675,0.7875,4,15,7,0,0
1959.4749,32.613,29.733375,0.716625,23.034375,3.598875,0.7875,4,15,7,0,0
1959.4749,32.5815,29.70975,0.71925,23.04225,3.52275,0.7875,4,15,7,0,0
1959.4749,32.55,29.686125,0.721875,23.050125,3.446625,0.7875,4,15,7,0,0
1877.7355,32.5185,29.6625,0.7245,23.058,3.3705,0.7875,5,15,7,0,0
1877.7355,32.468625,29.6205,0.727125,23.0685,3.42825,0.7875,5,15,7,0,0
1877.7355,32.41875,29.5785,0.72975,23.079,3.486,0.7875,5,15,7,0,0
1877.7355,32.368875,29.5365,0.732375,23.0895,3.54375,0.7875,5,15,7,0,0
1780.3315,32.319,29.4945,0.735,23.1,3.6015,0.7875,6,15,7,0,0
1780.3315,32.529,29.544375,0.74025,23.3205,3.6645,0.7875,6,15,7,0,0
1780.3315,32.739,29.59425,0.7455,23.541,3.7275,0.7875,6,15,7,0,0
1786.8395,32.949,29.644125,0.75075,23.7615,3.7905,0.7875,6,15,7,0,0
1718.5347,33.159,29.694,0.756,23.982,3.8535,0.7875,7,15,7,0,0
1746.0547,33.676125,29.896125,0.76125,24.255,3.8325,0.7875,7,15,7,0,0
1795.1625,34.19325,30.09825,0.7665,24.528,3.8115,0.7875,7,15,7,0,0
1799.7561,34.710375,30.300375,0.77175,24.801,3.7905,0.7875,7,15,7,0,0
1802.2039,35.2275,30.5025,0.777,25.074,3.7695,0.7875,8,15,7,0,0
1837.9734,35.713125,30.786,0.7665,25.129125,3.68025,0.7875,8,15,7,0,0
1838.3226,36.19875,31.0695,0.756,25.18425,3.591,0.7875,8,15,7,0,0
1867.0159,36.684375,31.353,0.7455,25.239375,3.50175,0.7875,8,15,7,0,0
1888.9713,37.17,31.6365,0.735,25.2945,3.4125,0.7875,9,15,7,0,0
1901.6053,37.58475,31.93575,0.7245,25.286625,3.32325,0.7875,9,15,7,0,0
1923.9502,37.9995,32.235,0.714,25.27875,3.234,0.7875,9,15,7,0,0
1931.9929,38.41425,32.53425,0.7035,25.270875,3.14475,0.7875,9,15,7,0,0
2014.0507,38.829,32.8335,0.693,25.263,3.0555,0.7875,10,15,7,0,0
2035.4662,39.241125,33.082875,0.685125,25.318125,2.92425,0.7875,10,15,7,0,0
2065.8809,39.65325,33.33225,0.67725,25.37325,2.793,0.7875,10,15,7,0,0
2055.6821,40.065375,33.581625,0.669375,25.428375,2.66175,0.7875,10,15,7,0,0
2067.913,40.4775,33.831,0.6615,25.4835,2.5305,0.7875,11,15,7,0,0
2086.1738,40.9815,34.127625,0.653625,25.559625,2.496375,0.7875,11,15,7,0,0
2143.8196,41.4855,34.42425,0.64575,25.63575,2.46225,0.7875,11,15,7,0,0
2137.7815,41.9895,34.720875,0.637875,25.711875,2.428125,0.7875,11,15,7,0,0
2180.4626,42.4935,35.0175,0.63,25.788,2.394,0.7875,12,15,7,0,0
2219.9565,42.937125,35.3325,0.6195,25.80375,2.506875,0.7875,12,15,7,0,0
2219.9565,43.38075,35.6475,0.609,25.8195,2.61975,0.7875,12,15,7,0,0
2298.262,43.824375,35.9625,0.5985,25.83525,2.732625,0.7875,12,15,7,0,0
2302.7563,44.268,36.2775,0.588,25.851,2.8455,0.7875,13,15,7,0,0
2298.9797,44.2155,36.0885,0.601125,25.990125,2.832375,0.80325,13,15,7,0,0
2251.8433,44.163,35.8995,0.61425,26.12925,2.81925,0.819,13,15,7,0,0
2220.06,44.1105,35.7105,0.627375,26.268375,2.806125,0.83475,13,15,7,0,0
2241.0173,44.058,35.5215,0.6405,26.4075,2.793,0.8505,14,15,7,0,0
2238.1665,43.3755,34.84425,0.672,26.604375,3.63825,0.882,14,15,7,0,0
2175.244,42.693,34.167,0.7035,26.80125,4.4835,0.9135,14,15,7,0,0
2114.9016,42.0105,33.48975,0.735,26.998125,5.32875,0.945,14,15,7,0,0
1969.6868,41.328,32.8125,0.7665,27.195,6.174,0.9765,15,15,7,0,0
1921.3179,38.70825,31.5735,0.8085,26.856375,6.29475,0.994875,15,15,7,0,0
1857.503,36.0885,30.3345,0.8505,26.51775,6.4155,1.01325,15,15,7,0,0
1766.7635,33.46875,29.0955,0.8925,26.179125,6.53625,1.031625,15,15,7,0,0
1934.5431,30.849,27.8565,0.9345,25.8405,6.657,1.05,16,15,7,0,0
1876.649,29.59425,27.082125,0.963375,25.570125,5.856375,1.05,16,15,7,0,0
1771.2234,28.3395,26.30775,0.99225,25.29975,5.05575,1.05,16,15,7,0,0
1714.511,27.08475,25.533375,1.021125,25.029375,4.255125,1.05,16,15,7,0,0
1556.3569,25.83,24.759,1.05,24.759,3.4545,1.05,17,15,7,0,0
1556.3569,26.082,25.0005,1.04475,24.90075,3.247125,1.05,17,15,7,0,0
1589.8583,26.334,25.242,1.0395,25.0425,3.03975,1.05,17,15,7,0,0
1614.1989,26.586,25.4835,1.03425,25.18425,2.832375,1.05,17,15,7,0,0
1698.1277,26.838,25.725,1.029,25.326,2.625,1.05,18,15,7,0,0
1589.6143,27.061125,25.958625,1.015875,25.328625,2.375625,1.031625,18,15,7,0,0
1612.8666,27.28425,26.19225,1.00275,25.33125,2.12625,1.01325,18,15,7,0,0
1668.6111,27.507375,26.425875,0.989625,25.333875,1.876875,0.994875,18,15,7,0,0
1689.0303,27.7305,26.6595,0.9765,25.3365,1.6275,0.9765,19,15,7,0,0
1671.7742,28.069125,26.782875,0.97125,25.35225,1.70625,0.945,19,15,7,0,0
1670.0281,28.40775,26.90625,0.966,25.368,1.785,0.9135,19,15,7,0,0
1697.7252,28.746375,27.029625,0.96075,25.38375,1.86375,0.882,19,15,7,0,0
1725.318,29.085,27.153,0.9555,25.3995,1.9425,0.8505,20,15,7,0,0
1768.5598,29.528625,27.32625,0.952875,25.538625,2.228625,0.79275,20,15,7,0,0
1766.1678,29.97225,27.4995,0.95025,25.67775,2.51475,0.735,20,15,7,0,0
1786.5986,30.415875,27.67275,0.947625,25.816875,2.800875,0.67725,20,15,7,0,0
1803.4061,30.8595,27.846,0.945,25.956,3.087,0.6195,21,15,7,0,0
1806.3752,30.84375,27.84075,0.945,25.94025,3.192,0.580125,21,15,7,0,0
1812.2426,30.828,27.8355,0.945,25.9245,3.297,0.54075,21,15,7,0,0
1812.2426,30.81225,27.83025,0.945,25.90875,3.402,0.501375,21,15,7,0,0
1909.1205,30.7965,27.825,0.945,25.893,3.507,0.462,22,15,7,0,0
1909.1205,30.421125,27.680625,0.945,25.746,3.541125,0.462,22,15,7,0,0
1890.562,30.04575,27.53625,0.945,25.599,3.57525,0.462,22,15,7,0,0
1878.4484,29.670375,27.391875,0.945,25.452,3.609375,0.462,22,15,7,0,0
1917.1403,29.295,27.2475,0.945,25.305,3.6435,0.462,23,15,7,0,0
2217.3357,35.175,28.665,0.9555,26.25,1.7745,1.029,23,15,7,0,0
2211.949,35.7,28.77,0.945,26.25,1.9005,1.0185,23,15,7,0,0
2217.4883,35.4375,28.875,0.924,26.25,2.037,1.029,23,15,7,0,0
1835.569,30.261,27.867,0.8505,24.2025,4.074,0.462,0,16,7,1,0
1866.4299,30.363375,27.985125,0.832125,23.937375,4.102875,0.462,0,16,7,1,0
1877.8328,30.46575,28.10325,0.81375,23.67225,4.13175,0.462,0,16,7,1,0
1877.8328,30.568125,28.221375,0.795375,23.407125,4.160625,0.462,0,16,7,1,0
1830.9524,30.6705,28.3395,0.777,23.142,4.1895,0.462,1,16,7,1,0
1826.5659,30.65475,28.331625,0.777,23.139375,4.081875,0.501375,1,16,7,1,0
1826.5659,30.639,28.32375,0.777,23.13675,3.97425,0.54075,1,16,7,1,0
1826.5659,30.62325,28.315875,0.777,23.134125,3.866625,0.580125,1,16,7,1,0
1802.814,30.6075,28.308,0.777,23.1315,3.759,0.6195,2,16,7,1,0
1798.1584,30.59175,28.2975,0.777,23.123625,3.68025,0.6615,2,16,7,1,0
1804.7184,30.576,28.287,0.777,23.11575,3.6015,0.7035,2,16,7,1,0
1804.7184,30.56025,28.2765,0.777,23.107875,3.52275,0.7455,2,16,7,1,0
1810.8838,30.5445,28.266,0.777,23.1,3.444,0.7875,3,16,7,1,0
1945.0198,32.2245,29.442,0.737625,23.223375,3.525375,0.7875,3,16,7,1,0
2168.3052,33.9045,30.618,0.69825,23.34675,3.60675,0.7875,3,16,7,1,0
2319.2178,35.5845,31.794,0.658875,23.470125,3.688125,0.7875,3,16,7,1,0
2356.7312,37.2645,32.97,0.6195,23.5935,3.7695,0.7875,4,16,7,1,0
2356.7312,37.23825,32.8545,0.627375,23.722125,4.053,0.7875,4,16,7,1,0
2361.4387,37.212,32.739,0.63525,23.85075,4.3365,0.7875,4,16,7,1,0
2368.883,37.18575,32.6235,0.643125,23.979375,4.62,0.7875,4,16,7,1,0
2209.0308,37.1595,32.508,0.651,24.108,4.9035,0.7875,5,16,7,1,0
2051.226,34.86,31.150875,0.711375,24.11325,4.984875,0.7875,5,16,7,1,0
1906.8215,32.5605,29.79375,0.77175,24.1185,5.06625,0.7875,5,16,7,1,0
1738.5995,30.261,28.436625,0.832125,24.12375,5.147625,0.7875,5,16,7,1,0
1552.2184,27.9615,27.0795,0.8925,24.129,5.229,0.7875,6,16,7,1,0
1546.1128,27.951,27.048,0.900375,24.276,5.079375,0.805875,6,16,7,1,0
1546.1128,27.9405,27.0165,0.90825,24.423,4.92975,0.82425,6,16,7,1,0
1532.275,27.93,26.985,0.916125,24.57,4.780125,0.842625,6,16,7,1,0
1524.0054,27.9195,26.9535,0.924,24.717,4.6305,0.861,7,16,7,1,0
1527.9535,28.531125,27.150375,0.921375,24.840375,4.627875,0.87675,7,16,7,1,0
1600.509,29.14275,27.34725,0.91875,24.96375,4.62525,0.8925,7,16,7,1,0
1600.509,29.754375,27.544125,0.916125,25.087125,4.622625,0.90825,7,16,7,1,0
1627.1193,30.366,27.741,0.9135,25.2105,4.62,0.924,8,16,7,1,0
1631.1262,31.051125,28.100625,0.895125,25.197375,4.554375,0.90825,8,16,7,1,0
1666.8243,31.73625,28.46025,0.87675,25.18425,4.48875,0.8925,8,16,7,1,0
1681.0319,32.421375,28.819875,0.858375,25.171125,4.423125,0.87675,8,16,7,1,0
1727.9617,33.1065,29.1795,0.84,25.158,4.3575,0.861,9,16,7,1,0
1732.3025,33.62625,29.486625,0.826875,25.165875,4.1895,0.842625,9,16,7,1,0
1814.7812,34.146,29.79375,0.81375,25.17375,4.0215,0.82425,9,16,7,1,0
1815.2264,34.66575,30.100875,0.800625,25.181625,3.8535,0.805875,9,16,7,1,0
1882.6077,35.1855,30.408,0.7875,25.1895,3.6855,0.7875,10,16,7,1,0
1919.3804,35.83125,30.788625,0.774375,25.2525,3.63825,0.7875,10,16,7,1,0
1927.9856,36.477,31.16925,0.76125,25.3155,3.591,0.7875,10,16,7,1,0
1953.7324,37.12275,31.549875,0.748125,25.3785,3.54375,0.7875,10,16,7,1,0
1987.1086,37.7685,31.9305,0.735,25.4415,3.4965,0.7875,11,16,7,1,0
1987.1086,38.317125,32.274375,0.721875,25.491375,3.467625,0.7875,11,16,7,1,0
2011.8462,38.86575,32.61825,0.70875,25.54125,3.43875,0.7875,11,16,7,1,0
2093.9053,39.414375,32.962125,0.695625,25.591125,3.409875,0.7875,11,16,7,1,0
2102.6753,39.963,33.306,0.6825,25.641,3.381,0.7875,12,16,7,1,0
2098.8987,40.17825,33.471375,0.67725,25.633125,3.29175,0.80325,12,16,7,1,0
2114.2393,40.3935,33.63675,0.672,25.62525,3.2025,0.819,12,16,7,1,0
2082.6162,40.60875,33.802125,0.66675,25.617375,3.11325,0.83475,12,16,7,1,0
2104.1663,40.824,33.9675,0.6615,25.6095,3.024,0.8505,13,16,7,1,0
2071.275,40.327875,33.607875,0.674625,25.61475,3.066,0.882,13,16,7,1,0
2058.0918,39.83175,33.24825,0.68775,25.62,3.108,0.9135,13,16,7,1,0
2039.1715,39.335625,32.888625,0.700875,25.62525,3.15,0.945,13,16,7,1,0
1979.9362,38.8395,32.529,0.714,25.6305,3.192,0.9765,14,16,7,1,0
1974.0526,38.5245,32.122125,0.742875,25.90875,3.084375,0.994875,14,16,7,1,0
1951.028,38.2095,31.71525,0.77175,26.187,2.97675,1.01325,14,16,7,1,0
1970.9515,37.8945,31.308375,0.800625,26.46525,2.869125,1.031625,14,16,7,1,0
2078.6367,37.5795,30.9015,0.8295,26.7435,2.7615,1.05,15,16,7,1,0
2097.5735,37.87875,30.930375,0.837375,26.945625,2.688,1.05,15,16,7,1,0
2097.5735,38.178,30.95925,0.84525,27.14775,2.6145,1.05,15,16,7,1,0
2093.1953,38.47725,30.988125,0.853125,27.349875,2.541,1.05,15,16,7,1,0
2105.953,38.7765,31.017,0.861,27.552,2.4675,1.05,16,16,7,1,0
1950.2007,38.542875,31.017,0.853125,27.360375,2.5935,1.0185,16,16,7,1,0
1938.5847,38.30925,31.017,0.84525,27.16875,2.7195,0.987,16,16,7,1,0
1966.2063,38.075625,31.017,0.837375,26.977125,2.8455,0.9555,16,16,7,1,0
1949.3203,37.842,31.017,0.8295,26.7855,2.9715,0.924,17,16,7,1,0
1949.3203,37.7475,30.9645,0.832125,26.782875,2.99775,0.889875,17,16,7,1,0
1949.3203,37.653,30.912,0.83475,26.78025,3.024,0.85575,17,16,7,1,0
1962.9902,37.5585,30.8595,0.837375,26.777625,3.05025,0.821625,17,16,7,1,0
1953.0807,37.464,30.807,0.84,26.775,3.0765,0.7875,18,16,7,1,0
1951.8923,37.1175,30.6285,0.847875,26.75925,3.199875,0.7875,18,16,7,1,0
1957.7596,36.771,30.45,0.85575,26.7435,3.32325,0.7875,18,16,7,1,0
1930.2261,36.4245,30.2715,0.863625,26.72775,3.446625,0.7875,18,16,7,1,0
1973.6715,36.078,30.093,0.8715,26.712,3.57,0.7875,19,16,7,1,0
1962.051,35.847,29.9775,0.87675,26.704125,3.5595,0.7875,19,16,7,1,0
1945.1365,35.616,29.862,0.882,26.69625,3.549,0.7875,19,16,7,1,0
1938.7666,35.385,29.7465,0.88725,26.688375,3.5385,0.7875,19,16,7,1,0
2008.1167,35.154,29.631,0.8925,26.6805,3.528,0.7875,20,16,7,1,0
2008.8724,35.29575,29.623125,0.89775,26.814375,3.399375,0.7875,20,16,7,1,0
2023.4105,35.4375,29.61525,0.903,26.94825,3.27075,0.7875,20,16,7,1,0
2026.6929,35.57925,29.607375,0.90825,27.082125,3.142125,0.7875,20,16,7,1,0
2172.2444,35.721,29.5995,0.9135,27.216,3.0135,0.7875,21,16,7,1,0
2141.85,35.545125,29.58375,0.90825,27.09,2.874375,0.7875,21,16,7,1,0
2141.85,35.36925,29.568,0.903,26.964,2.73525,0.7875,21,16,7,1,0
2127.453,35.193375,29.55225,0.89775,26.838,2.596125,0.7875,21,16,7,1,0
2289.6912,35.0175,29.5365,0.8925,26.712,2.457,0.7875,22,16,7,1,0
2251.3594,34.82325,29.49975,0.88725,26.578125,2.333625,0.784875,22,16,7,1,0
2186.5146,34.629,29.463,0.882,26.44425,2.21025,0.78225,22,16,7,1,0
2172.701,34.43475,29.42625,0.87675,26.310375,2.086875,0.779625,22,16,7,1,0
2194.3252,34.2405,29.3895,0.8715,26.1765,1.9635,0.777,23,16,7,1,0
2115.45,33.3375,28.665,0.9345,26.25,2.163,0.798,23,16,7,1,0
2118.2422,33.6,28.56,0.924,26.25,2.163,0.7245,23,16,7,1,0
2118.2422,33.6,28.455,0.924,26.25,2.163,0.7245,23,16,7,1,0
2234.665,34.3875,29.4735,0.8715,26.1555,2.4045,0.7875,0,17,7,2,0
2234.665,34.369125,29.465625,0.8715,26.147625,2.3205,0.7875,0,17,7,2,0
2234.665,34.35075,29.45775,0.8715,26.13975,2.2365,0.7875,0,17,7,2,0
2233.4795,34.332375,29.449875,0.8715,26.131875,2.1525,0.7875,0,17,7,2,0
2132.8777,34.314,29.442,0.8715,26.124,2.0685,0.7875,1,17,7,2,0
2085.2393,34.04625,29.3055,0.87675,26.11875,2.05275,0.7875,1,17,7,2,0
2027.758,33.7785,29.169,0.882,26.1135,2.037,0.7875,1,17,7,2,0
1980.068,33.51075,29.0325,0.88725,26.10825,2.02125,0.7875,1,17,7,2,0
1930.7609,33.243,28.896,0.8925,26.103,2.0055,0.7875,2,17,7,2,0
1886.8672,32.715375,28.630875,0.916125,26.242125,2.265375,0.7875,2,17,7,2,0
1822.8002,32.18775,28.36575,0.93975,26.38125,2.52525,0.7875,2,17,7,2,0
1793.4529,31.660125,28.100625,0.963375,26.520375,2.785125,0.7875,2,17,7,2,0
1753.4115,31.1325,27.8355,0.987,26.6595,3.045,0.7875,3,17,7,2,0
1749.5325,30.83325,27.7095,1.00275,26.81175,3.318,0.821625,3,17,7,2,0
1738.5836,30.534,27.5835,1.0185,26.964,3.591,0.85575,3,17,7,2,0
1710.8145,30.23475,27.4575,1.03425,27.11625,3.864,0.889875,3,17,7,2,0
1641.6602,29.9355,27.3315,1.05,27.2685,4.137,0.924,4,17,7,2,0
1639.9818,29.927625,27.328875,1.05,27.281625,4.087125,0.9555,4,17,7,2,0
1639.9818,29.91975,27.32625,1.05,27.29475,4.03725,0.987,4,17,7,2,0
1623.8312,29.911875,27.323625,1.05,27.307875,3.987375,1.0185,4,17,7,2,0
1693.6262,29.904,27.321,1.05,27.321,3.9375,1.05,5,17,7,2,0
1693.6262,29.883,27.31575,1.05,27.31575,3.861375,1.05,5,17,7,2,0
1693.6262,29.862,27.3105,1.05,27.3105,3.78525,1.05,5,17,7,2,0
1693.6262,29.841,27.30525,1.05,27.30525,3.709125,1.05,5,17,7,2,0
1677.8049,29.82,27.3,1.05,27.3,3.633,1.05,6,17,7,2,0
1686.1785,29.302875,27.108375,1.047375,27.050625,3.451875,1.05,6,17,7,2,0
1630.3547,28.78575,26.91675,1.04475,26.80125,3.27075,1.05,6,17,7,2,0
1594.9135,28.268625,26.725125,1.042125,26.551875,3.089625,1.05,6,17,7,2,0
1591.5825,27.7515,26.5335,1.0395,26.3025,2.9085,1.05,7,17,7,2,0
1575.5652,27.47325,26.284125,1.036875,26.0295,2.64075,1.05,7,17,7,2,0
1565.6912,27.195,26.03475,1.03425,25.7565,2.373,1.05,7,17,7,2,0
1536.1227,26.91675,25.785375,1.031625,25.4835,2.10525,1.05,7,17,7,2,0
1494.5413,26.6385,25.536,1.029,25.2105,1.8375,1.05,8,17,7,2,0
1502.7078,26.588625,25.4835,1.031625,25.2105,1.75875,1.05,8,17,7,2,0
1502.7078,26.53875,25.431,1.03425,25.2105,1.68,1.05,8,17,7,2,0
1482.1462,26.488875,25.3785,1.036875,25.2105,1.60125,1.05,8,17,7,2,0
1520.525,26.439,25.326,1.0395,25.2105,1.5225,1.05,9,17,7,2,0
1520.525,26.457375,25.344375,1.0395,25.21575,1.624875,1.05,9,17,7,2,0
1520.525,26.47575,25.36275,1.0395,25.221,1.72725,1.05,9,17,7,2,0
1512.3585,26.494125,25.381125,1.0395,25.22625,1.829625,1.05,9,17,7,2,0
1585.3699,26.5125,25.3995,1.0395,25.2315,1.932,1.05,10,17,7,2,0
1598.0884,26.662125,25.549125,1.03425,25.297125,2.04225,1.05,10,17,7,2,0
1589.6907,26.81175,25.69875,1.029,25.36275,2.1525,1.05,10,17,7,2,0
1631.7788,26.961375,25.848375,1.02375,25.428375,2.26275,1.05,10,17,7,2,0
1669.0479,27.111,25.998,1.0185,25.494,2.373,1.05,11,17,7,2,0
1601.6218,27.5625,26.26575,1.008,25.557,2.36775,1.031625,11,17,7,2,0
1608.8021,28.014,26.5335,0.9975,25.62,2.3625,1.01325,11,17,7,2,0
1608.8021,28.4655,26.80125,0.987,25.683,2.35725,0.994875,11,17,7,2,0
1637.2898,28.917,27.069,0.9765,25.746,2.352,0.9765,12,17,7,2,0
1646.8387,29.434125,27.313125,0.9555,25.60425,2.275875,0.96075,12,17,7,2,0
1645.0149,29.95125,27.55725,0.9345,25.4625,2.19975,0.945,12,17,7,2,0
1670.8417,30.468375,27.801375,0.9135,25.32075,2.123625,0.92925,12,17,7,2,0
1771.4071,30.9855,28.0455,0.8925,25.179,2.0475,0.9135,13,17,7,2,0
1718.8215,31.731,28.42875,0.87675,25.223625,1.869,0.89775,13,17,7,2,0
